dataset,split,unit,contract,threshold,alpha,beta_fp,confidence,risk_delta,fp_delta,family_size,threshold_grid_size,bound_method,n_bound_mode,contract_record,unit_count,image_count,n_gt,misses,tp,fp,object_risk,precision,fp_img,z_mean,z_upper,z_upper_hoeffding,fp_upper,fp_upper_hoeffding,n_bound,risk_feasible,utility_feasible,bad_units,bad_unit_cp
uavdt,trainval_imagehash90,image,raw640,0.1,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4079,34676,20955,0.10525093536317895,0.6233215293631249,15.053879310344827,-1.5242816091954023,2.1319204323532097,10.49093613156803,23.37651708538915,34.04478899009372,259.0,False,True,222,0.18874980938499772
uavdt,trainval_imagehash90,image,raw640,0.10625000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4136,34619,20171,0.1067217133273126,0.6318488775323964,14.49066091954023,-1.4833333333333334,2.190458153567067,10.531884407430098,22.730161143647514,33.48157059928912,259.0,False,True,223,0.18951520545348072
uavdt,trainval_imagehash90,image,raw640,0.1125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4187,34568,19431,0.10803767255837957,0.6401600029630178,13.95905172413793,-1.4466954022988507,2.2406028846011536,10.568522338464582,22.11672655405711,32.949961403886824,259.0,False,True,223,0.18951520545348072
uavdt,trainval_imagehash90,image,raw640,0.11875000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4245,34510,18783,0.10953425364469101,0.6475522113598409,13.493534482758621,-1.405028735632184,2.2982792510255994,10.610189005131248,21.57658504441215,32.484444162507515,259.0,False,True,225,0.1910454130562236
uavdt,trainval_imagehash90,image,raw640,0.125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4302,34453,18133,0.11100503160882466,0.6551743810139581,13.026580459770114,-1.364080459770115,2.356080788003184,10.651137280993318,21.043649629533185,32.017490139519005,259.0,False,True,225,0.1910454130562236
uavdt,trainval_imagehash90,image,raw640,0.13125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4351,34404,17527,0.11226938459553606,0.6624944638077449,12.591235632183908,-1.3288793103448278,2.4057620302526725,10.686338430418605,20.54597368500297,31.5821453119328,259.0,False,True,225,0.1910454130562236
uavdt,trainval_imagehash90,image,raw640,0.1375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4421,34334,16949,0.1140756031479809,0.6695006142386366,12.176005747126437,-1.2785919540229886,2.4770390790463237,10.736625786740444,20.070942818664122,31.166915426875327,259.0,False,True,225,0.1910454130562236
uavdt,trainval_imagehash90,image,raw640,0.14375000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4466,34289,16399,0.11523674364598116,0.6764717487373737,11.780890804597702,-1.246264367816092,2.5204416919567656,10.76895337294734,19.614792349150225,30.771800484346592,259.0,False,True,226,0.1918102266804633
uavdt,trainval_imagehash90,image,raw640,0.15,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4525,34230,15856,0.11675912785447039,0.6834245098430699,11.39080459770115,-1.2038793103448278,2.580260644444556,10.811338430418605,19.160056365275505,30.381714277450044,259.0,False,True,228,0.19333927871374554
uavdt,trainval_imagehash90,image,raw640,0.15000000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4525,34230,15856,0.11675912785447039,0.6834245098430699,11.39080459770115,-1.2038793103448278,2.580260644444556,10.811338430418605,19.160056365275505,30.381714277450044,259.0,False,True,228,0.19333927871374554
uavdt,trainval_imagehash90,image,raw640,0.15625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4578,34177,15361,0.11812669332989292,0.6899148128709274,11.035201149425287,-1.16580459770115,2.6352269355964046,10.849413143062282,18.75123382473186,30.02611082917418,259.0,False,True,229,0.1941035191447853
uavdt,trainval_imagehash90,image,raw640,0.1625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4638,34117,14914,0.11967488066055992,0.6958250902490262,10.714080459770114,-1.1227011494252879,2.6928869944374303,10.892516591338145,18.383922547229393,29.704990139519005,259.0,False,True,229,0.1941035191447853
uavdt,trainval_imagehash90,image,raw640,0.16875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4686,34069,14435,0.12091343052509354,0.7023956787069108,10.369971264367816,-1.0882183908045981,2.740953472578374,10.926999349958834,17.98601640151543,29.36088094411671,259.0,False,True,229,0.1941035191447853
uavdt,trainval_imagehash90,image,raw640,0.17500000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4754,34001,13986,0.12266804283318282,0.7085460645591515,10.047413793103448,-1.0393678160919544,2.8079893093835984,10.97584992467148,17.61234311074762,29.03832347285234,259.0,False,True,230,0.19486757051513073
uavdt,trainval_imagehash90,image,raw640,0.18125000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4818,33937,13576,0.12431944265256097,0.7142676741102435,9.75287356321839,-0.9933908045977016,2.8689344121012232,11.02182693616573,17.2760929553505,28.743783242967282,259.0,False,True,231,0.19563143380858783
uavdt,trainval_imagehash90,image,raw640,0.1875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4867,33888,13188,0.12558379563927236,0.7198572521029825,9.474137931034482,-0.9581896551724143,2.915798757270762,11.057028085591018,16.953678119218353,28.465047610783373,259.0,False,True,232,0.19639510999837573
uavdt,trainval_imagehash90,image,raw640,0.19375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4917,33838,12769,0.12687395174816152,0.726028279013882,9.173132183908047,-0.9222701149425289,2.9655408281750897,11.092947625820903,16.607348366345054,28.16404186365694,259.0,False,True,233,0.19715860004728236
uavdt,trainval_imagehash90,image,raw640,0.2,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,4968,33787,12423,0.1281899109792285,0.7311620861285436,8.924568965517242,-0.8856321839080461,3.0154695006244427,11.129585556855387,16.319277373693822,27.915478645266134,259.0,False,True,234,0.1979219049078182
uavdt,trainval_imagehash90,image,raw640,0.20625000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5018,33737,12048,0.12948006708811766,0.7368570492519384,8.655172413793103,-0.849712643678161,3.065791339053866,11.165505097085271,16.008853655818974,27.646082093541995,259.0,False,True,234,0.1979219049078182
uavdt,trainval_imagehash90,image,raw640,0.21250000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5066,33689,11723,0.13071861695265127,0.7418523738218973,8.42169540229885,-0.8152298850574714,3.113830386588592,11.199987855705961,15.739167852141014,27.41260508204774,259.0,False,True,234,0.1979219049078182
uavdt,trainval_imagehash90,image,raw640,0.21875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5101,33654,11359,0.1316217262288737,0.7476506786928221,8.160201149425287,-0.7900862068965518,3.150075903881243,11.22513153386688,15.436900850090923,27.15111082917418,259.0,False,True,234,0.1979219049078182
uavdt,trainval_imagehash90,image,raw640,0.225,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5141,33614,11012,0.13265385111598504,0.753238022677363,7.910919540229885,-0.7613505747126441,3.191324547013278,11.253867166050789,15.14415237691431,26.901829219978776,259.0,False,True,234,0.1979219049078182
uavdt,trainval_imagehash90,image,raw640,0.23125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5187,33568,10710,0.1338407947361631,0.7581191562401193,7.693965517241379,-0.7283045977011499,3.2341378792792694,11.286913143062282,14.892956965770578,26.68487519699027,259.0,False,True,235,0.198685025522366
uavdt,trainval_imagehash90,image,raw640,0.23750000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5241,33514,10354,0.1352341633337634,0.7639737394000182,7.438218390804598,-0.6895114942528741,3.287627198349311,11.325706246510558,14.594448058027847,26.42912807055349,259.0,False,True,235,0.198685025522366
uavdt,trainval_imagehash90,image,raw640,0.24375000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5287,33468,10060,0.13642110695394144,0.7688843962506892,7.227011494252873,-0.6564655172413798,3.330562512006143,11.358752223522053,14.350245522936124,26.217921174001766,259.0,False,True,235,0.198685025522366
uavdt,trainval_imagehash90,image,raw640,0.25,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5342,33413,9772,0.1378402786737195,0.7737177260622902,7.0201149425287355,-0.6169540229885062,3.3827710462990908,11.398263717774926,14.104407415921168,26.011024622277628,259.0,False,True,236,0.19944796282332844
uavdt,trainval_imagehash90,image,raw640,0.25625000000000003,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5388,33367,9493,0.13902722229389755,0.778511432571162,6.819683908045977,-0.583908045977012,3.4261911570346633,11.431309694786421,13.87597889763061,25.81059358779487,259.0,False,True,236,0.19944796282332844
uavdt,trainval_imagehash90,image,raw640,0.2625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5447,33308,9197,0.1405496065023868,0.783625455828726,6.607040229885057,-0.5415229885057475,3.483602292706306,11.473694752257686,13.630350627215766,25.59794990963395,259.0,False,True,237,0.20021071773327287
uavdt,trainval_imagehash90,image,raw640,0.26875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5496,33259,8921,0.14181395948909817,0.7885016595542911,6.408764367816092,-0.5063218390804602,3.5308005353616725,11.508895901682973,13.397923512865308,25.399674047564986,259.0,False,True,238,0.20097329116507354
uavdt,trainval_imagehash90,image,raw640,0.275,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5554,33201,8660,0.14331054057540962,0.793124865626717,6.221264367816092,-0.46465517241379356,3.5848240298727414,11.550562568349639,13.183393675469159,25.212174047564986,259.0,False,True,238,0.20097329116507354
uavdt,trainval_imagehash90,image,raw640,0.28125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5616,33139,8393,0.1449103341504322,0.7979148608302032,6.029454022988506,-0.4201149425287361,3.643033195195738,11.595102798234697,12.961887557904433,25.0203637027374,259.0,False,True,238,0.20097329116507354
uavdt,trainval_imagehash90,image,raw640,0.28750000000000003,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5674,33081,8150,0.14640691523674365,0.8023331958962916,5.8548850574712645,-0.3784482758620694,3.700324812347502,11.636769464901363,12.76182596572629,24.845794737220157,259.0,False,True,238,0.20097329116507354
uavdt,trainval_imagehash90,image,raw640,0.29375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5723,33032,7917,0.14767126822345503,0.8066619453466507,5.6875,-0.34324712643678207,3.7462806060440283,11.67197061432665,12.572428519366706,24.678409679748892,259.0,False,True,238,0.20097329116507354
uavdt,trainval_imagehash90,image,raw640,0.30000000000000004,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5789,32966,7681,0.14937427428718875,0.8110315644451005,5.517959770114943,-0.2958333333333338,3.808403460481737,11.719384407430098,12.3761365995531,24.508869449863834,259.0,False,True,239,0.20173568402204994
uavdt,trainval_imagehash90,image,raw640,0.30625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5853,32902,7482,0.1510256741065669,0.8147286053882726,5.375,-0.2498563218390809,3.8679997525328247,11.765361418924352,12.209782032576971,24.365909679748892,259.0,False,True,239,0.20173568402204994
uavdt,trainval_imagehash90,image,raw640,0.3125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5928,32827,7225,0.15296090826990066,0.8196095076400679,5.190373563218391,-0.19597701149425334,3.936478963885801,11.819240729269179,11.997654736382557,24.181283242967282,259.0,False,True,241,0.20325993157785682
uavdt,trainval_imagehash90,image,raw640,0.31875000000000003,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,5990,32765,7012,0.15456070184492324,0.8237172235211303,5.037356321839081,-0.15143678160919585,3.9946162669497336,11.863780959154237,11.819767015444768,24.028266001587973,259.0,False,True,242,0.20402178803677415
uavdt,trainval_imagehash90,image,raw640,0.325,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,6046,32709,6793,0.15600567668687912,0.8280340235937421,4.880028735632184,-0.1112068965517246,4.0466374113337515,11.904010844211708,11.63598317108392,23.870938415381076,259.0,False,True,242,0.20402178803677415
